order_id,order_date,ship_date,delivery_date,order_status,customer_id,customer_name,country,state,city,product_id,product_name,category,sub_category,brand,quantity,unit_price,payment_method,gender,age,total_sales
A14298,08-01-2026,30-08-2026,12-06-2026,Delivered,C7499,Karen Dickerson,India,Rhode Island,Williamfurt,P648,authority,Electronics,Accessories,Callahan Inc,1,22727,NetBanking,Female,38,22727
A14299,29-06-2026,26-11-2026,01-09-2026,Delivered,C7512,Ricky Harrington,India,Nebraska,New Walter,P622,Mr,Electronics,Laptop,"Price, Roman and Wallace",2,18684,Card,Female,29,37367
A14300,27-03-2026,28-05-2026,23-03-2026,Delivered,C1293,Jason Downs,India,Utah,Dyerchester,P782,including,Fashion,Footwear,Strickland-Jordan,5,37787,UPI,Male,41,188935
A14301,24-09-2026,30-05-2026,23-03-2026,Delivered,C3355,Angela Stone,India,New York,North Timothy,P918,actually,Home,Kitchen,Richards-Holt,1,14318,Card,Male,18,14318
A14302,27-02-2026,17-11-2026,03-08-2026,Delivered,C1827,Brittney Kim,India,Wyoming,West Kristinshire,P772,fire,Fashion,Footwear,"Jennings, Rodriguez and Morgan",1,45026,COD,Female,19,45026
A14303,13-10-2026,17-10-2026,25-06-2026,Delivered,C4530,Christopher Potter,India,Montana,Lake Christopher,P949,perform,Fashion,Clothing,Buchanan-Wilson,5,46459,COD,Male,22,232294
A14304,15-06-2026,24-04-2026,15-04-2026,Delivered,C9862,Angela Martinez,India,Vermont,North Jamesville,P337,dinner,Home,Kitchen,King-Hanson,5,1877,Card,Female,57,9385
A14305,19-04-2026,02-04-2026,26-01-2026,Delivered,C8193,Steven Weiss,India,Illinois,Matthewmouth,P917,part,Electronics,Mobile,"Delgado, Gomez and Evans",4,25467,COD,Male,21,101868
A14306,19-02-2026,16-01-2026,22-07-2026,Delivered,C5671,Michael Lopez,India,Kansas,Dianechester,P709,box,Electronics,Mobile,Smith Ltd,4,28313,COD,Male,65,113253
A14307,25-12-2026,15-01-2026,26-04-2026,Delivered,C1939,Diana Andrews,India,California,East Brianbury,P467,Congress,Fashion,Clothing,Rhodes-Harper,5,13527,UPI,Female,41,67635
A14308,19-12-2026,21-03-2026,14-10-2026,Delivered,C8836,Stephen Anderson,India,Indiana,West Sara,P471,hotel,Home,Kitchen,Johnson PLC,5,41044,UPI,Female,22,205218
A14309,03-06-2026,04-05-2026,30-07-2026,Delivered,C9811,Douglas Munoz,India,Florida,Lawrenceborough,P116,director,Electronics,Mobile,Myers PLC,5,653,NetBanking,Female,29,3267
A14310,12-02-2026,23-11-2026,02-05-2026,Delivered,C6022,Andrea Gutierrez,India,South Dakota,Port Kevin,P704,participant,Fashion,Clothing,"Ibarra, Johnson and Bond",4,11011,UPI,Male,47,44045
A14311,24-05-2026,22-04-2026,21-12-2026,Delivered,C7080,Andrew Tanner,India,Washington,Antoniohaven,P352,think,Fashion,Clothing,Bryan Inc,1,10890,Card,Male,27,10890
A14312,21-05-2026,18-03-2026,26-02-2026,Delivered,C8806,Angela Mercer,India,Mississippi,Rebeccamouth,P534,fly,Electronics,Laptop,Phillips Ltd,2,40521,COD,Female,26,81042
A14313,15-06-2026,27-02-2026,19-11-2026,Delivered,C2532,Mark Thornton,India,Washington,South Ashleystad,P569,personal,Electronics,Accessories,"Lloyd, Morgan and Smith",5,9563,Card,Male,47,47814
A14314,13-04-2026,13-04-2026,12-06-2026,Delivered,C1109,Vicki Graham,India,Colorado,Molinamouth,P411,he,Electronics,Laptop,"Lane, Johnson and Jacobs",2,5897,Card,Female,61,11794
A14315,25-09-2026,27-04-2026,25-10-2026,Delivered,C7037,Justin Lopez,India,Nevada,Georgefurt,P674,important,Electronics,Laptop,"Ibarra, Johns and Briggs",1,34239,Card,Male,22,34239
A14316,13-11-2026,19-01-2026,11-06-2026,Delivered,C7871,Erica Torres,India,Hawaii,New April,P844,rest,Electronics,Laptop,Morgan-Peters,1,8941,COD,Female,60,8941
A14317,06-05-2026,14-12-2026,25-09-2026,Delivered,C6049,Alexander Reynolds,India,West Virginia,Elizabethville,P770,mean,Electronics,Accessories,"Smith, Lawrence and Harris",2,3881,NetBanking,Female,47,7762
A14318,05-12-2026,11-03-2026,12-08-2026,Delivered,C5900,Michael Richardson,India,Mississippi,Ericmouth,P683,prevent,Electronics,Mobile,Mccarthy Ltd,2,26523,NetBanking,Male,30,53045
A14319,28-08-2026,21-03-2026,24-04-2026,Delivered,C6915,Cynthia Smith,India,Iowa,Spencerburgh,P536,store,Home,Kitchen,Gutierrez-Larsen,5,398,UPI,Male,62,1990
A14320,26-03-2026,28-03-2026,24-07-2026,Delivered,C8538,Belinda Sanchez,India,Hawaii,Port Justinmouth,P959,leg,Electronics,Accessories,Holder Inc,3,12805,UPI,Female,18,38416
A14321,19-07-2026,21-01-2026,14-08-2026,Delivered,C9956,Mary Jones,India,South Dakota,Lesterstad,P922,action,Fashion,Clothing,Holmes and Sons,5,24061,NetBanking,Female,59,120303
A14322,24-06-2026,14-09-2026,01-11-2026,Delivered,C7141,Evan Warren,India,Kentucky,Ronaldstad,P394,this,Electronics,Laptop,Kelly-Farley,3,48105,UPI,Male,45,144314
A14323,28-03-2026,11-03-2026,12-07-2026,Delivered,C1237,Donna Martinez,India,Georgia,Tinaville,P553,money,Home,Furniture,"Day, Alvarez and Abbott",2,3835,COD,Female,48,7669
A14324,13-07-2026,10-12-2026,29-10-2026,Delivered,C1974,Tyler Martin,India,Nevada,East Kennethborough,P601,eight,Fashion,Footwear,Anderson Ltd,4,34565,UPI,Male,34,138258
A14325,09-08-2026,03-10-2026,05-06-2026,Delivered,C3334,Miranda Wilson,India,Connecticut,Lisaburgh,P328,rise,Fashion,Clothing,Nelson Group,1,47188,UPI,Female,40,47188
A14326,02-10-2026,02-04-2026,20-10-2026,Delivered,C9907,Sarah Johnston,India,North Carolina,Gillespieport,P153,next,Fashion,Clothing,"Nichols, Bowen and Baker",2,36615,NetBanking,Male,19,73229
A14327,22-07-2026,02-12-2026,17-12-2026,Delivered,C4450,Teresa Hawkins,India,Hawaii,West Matthew,P860,truth,Fashion,Footwear,Jones-Jones,5,26536,UPI,Male,35,132679
A14328,20-03-2026,27-03-2026,17-09-2026,Delivered,C9188,Kristen Potter,India,Kansas,Port Ann,P421,sort,Home,Kitchen,Carpenter Group,5,3655,UPI,Female,59,18275
A14329,26-04-2026,21-06-2026,05-08-2026,Delivered,C9047,Dana Sanchez,India,Michigan,South Steve,P725,program,Fashion,Footwear,Becker Group,2,23339,NetBanking,Male,41,46678
A14330,15-10-2026,07-05-2026,29-11-2026,Delivered,C9613,Angela Waters,India,New Hampshire,Nealtown,P311,happen,Home,Kitchen,Rodriguez Group,5,12191,UPI,Male,41,60957
A14331,14-03-2026,07-12-2026,05-08-2026,Delivered,C3588,Katherine Benson MD,India,Missouri,Scottmouth,P963,general,Electronics,Accessories,"Thompson, Hunt and Davis",4,44573,NetBanking,Male,53,178292
A14332,06-03-2026,01-05-2026,08-08-2026,Delivered,C6775,Aaron Gregory,India,Pennsylvania,Port Kaitlynberg,P808,talk,Electronics,Laptop,Barker PLC,2,42490,UPI,Female,51,84979
A14333,05-10-2026,24-05-2026,02-06-2026,Delivered,C3172,John Wagner,India,Montana,East Lindseystad,P642,first,Electronics,Mobile,"Gardner, Brown and Graham",4,23056,COD,Male,25,92223
A14334,28-05-2026,17-04-2026,21-01-2026,Delivered,C8143,April Valdez,India,Utah,North Brandon,P673,part,Fashion,Footwear,"Flores, Kim and Williams",1,1774,COD,Female,46,1774
A14335,25-02-2026,09-07-2026,13-11-2026,Delivered,C7391,Stephanie Mason,India,Mississippi,Davischester,P452,no,Fashion,Clothing,Fuller PLC,5,23155,COD,Male,23,115776
A14336,16-02-2026,14-09-2026,12-04-2026,Delivered,C7701,Tanya Bailey,India,New York,South Bryanbury,P654,board,Home,Furniture,Perry-Thomas,2,12533,UPI,Female,29,25066
A14337,12-05-2026,08-08-2026,21-05-2026,Delivered,C4463,Steven Elliott DDS,India,Massachusetts,Christophershire,P252,method,Fashion,Footwear,"Ross, Williams and Sweeney",5,10876,COD,Female,58,54378
A14338,06-08-2026,28-12-2026,24-02-2026,Delivered,C6483,Steven Jefferson,India,Nevada,Langside,P149,style,Electronics,Laptop,"Sawyer, West and Taylor",1,4116,UPI,Female,45,4116
A14339,03-01-2026,02-09-2026,03-07-2026,Delivered,C5131,Laura Young,India,Arizona,South Kathrynshire,P763,many,Home,Furniture,Walker Group,3,45001,COD,Female,41,135004
A14340,21-01-2026,22-02-2026,22-12-2026,Delivered,C6286,Shannon Hunt,India,Indiana,Alecview,P374,life,Home,Furniture,Jennings-Freeman,4,35786,COD,Female,22,143144
A14341,21-06-2026,06-04-2026,02-07-2026,Delivered,C8516,Lisa Espinoza,India,Maine,New Williamtown,P533,upon,Electronics,Mobile,Fritz LLC,1,46751,UPI,Male,39,46751
A14342,29-12-2026,07-07-2026,15-04-2026,Delivered,C7897,Ricky Kline,India,Massachusetts,East Dylanborough,P387,order,Home,Furniture,Brewer-Chapman,3,38453,UPI,Male,41,115359
A14343,16-11-2026,18-08-2026,16-06-2026,Delivered,C6141,Barbara Chen,India,Iowa,Lewiston,P662,explain,Electronics,Laptop,"Rangel, Shepherd and Baker",4,5095,NetBanking,Female,38,20382
A14344,28-10-2026,15-05-2026,25-11-2026,Delivered,C6501,Hailey Reed,India,New York,North Joshuafort,P886,throughout,Fashion,Clothing,Durham Inc,3,24071,COD,Female,65,72213
A14345,02-02-2026,31-05-2026,25-02-2026,Delivered,C7477,Wendy Kane,India,Hawaii,East Markside,P864,they,Fashion,Footwear,Weaver-Daniel,5,29248,COD,Male,47,146238
A14346,21-10-2026,16-05-2026,03-06-2026,Delivered,C5724,Kirsten Simmons,India,Florida,East Kyle,P321,price,Fashion,Footwear,Wilson Inc,3,37436,Card,Male,41,112309
A14347,01-11-2026,02-02-2026,29-01-2026,Delivered,C1893,Mr. Joseph Gomez Jr.,India,West Virginia,Port April,P774,never,Electronics,Accessories,Brown-Weber,5,1129,COD,Male,32,5647
A14348,21-12-2026,22-06-2026,05-12-2026,Delivered,C1986,Jeremy Delgado,India,Nebraska,North Karen,P590,behavior,Fashion,Clothing,Jackson Ltd,3,7991,NetBanking,Male,43,23973
A14349,27-09-2026,11-11-2026,28-08-2026,Delivered,C2159,Melanie Ramos,India,Washington,Port Jessica,P376,go,Electronics,Laptop,Lewis Ltd,1,4283,NetBanking,Male,54,4283
A14350,17-09-2026,30-08-2026,22-07-2026,Delivered,C2537,Jessica Martin,India,Maine,Port Janiceshire,P329,radio,Fashion,Footwear,"Harris, Vaughn and Hill",4,3875,UPI,Female,47,15498
A14351,13-04-2026,20-03-2026,12-04-2026,Delivered,C4669,Daniel Brock,India,New Hampshire,Christopherburgh,P829,PM,Home,Furniture,Stevens LLC,4,2723,UPI,Female,52,10891
A14352,02-03-2026,03-10-2026,01-01-2026,Delivered,C7071,Rebecca Davis,India,Wisconsin,New Brandon,P333,debate,Electronics,Laptop,Johnson-Martinez,1,27461,UPI,Male,19,27461
A14353,05-04-2026,05-11-2026,11-11-2026,Delivered,C1401,Patrick Allen,India,West Virginia,Colemanville,P534,husband,Electronics,Laptop,Wolfe PLC,3,32717,NetBanking,Male,27,98150
A14354,19-07-2026,14-11-2026,26-04-2026,Delivered,C5432,Monique Park,India,North Carolina,Danielberg,P594,according,Electronics,Mobile,Valdez-Simpson,3,44548,Card,Male,37,133643
A14355,11-11-2026,18-03-2026,10-06-2026,Delivered,C6369,Roger Rivas,India,Connecticut,Lake Kimberly,P220,because,Electronics,Accessories,James Group,4,42341,UPI,Male,28,169366
A14356,03-10-2026,14-08-2026,02-10-2026,Delivered,C9404,Veronica Dillon,India,Montana,Lake Derektown,P836,now,Home,Furniture,Miller Group,1,14755,NetBanking,Male,56,14755
A14357,09-07-2026,19-04-2026,30-06-2026,Delivered,C2198,Victoria Riley,India,Colorado,South Tammy,P412,significant,Electronics,Laptop,"Miller, Kelly and Potter",4,22334,UPI,Female,23,89336
A14358,10-02-2026,21-04-2026,04-08-2026,Delivered,C3546,Laura Morris,India,Mississippi,Johnsonmouth,P485,include,Electronics,Laptop,Bird-Daniels,4,19995,NetBanking,Male,28,79982
A14359,28-08-2026,09-06-2026,05-03-2026,Delivered,C9747,David Peters,India,Maine,Lake Joshua,P228,key,Home,Furniture,Young Ltd,3,7360,Card,Female,26,22081
A14360,06-08-2026,26-08-2026,21-06-2026,Delivered,C8759,Shelby Miles,India,Indiana,Leeville,P778,hair,Home,Kitchen,Lee PLC,4,17338,Card,Female,32,69353
A14361,05-11-2026,05-09-2026,06-02-2026,Delivered,C7964,Michael Davidson,India,Missouri,Wrighttown,P215,husband,Home,Kitchen,Huber Inc,3,6006,COD,Female,60,18019
A14362,27-05-2026,23-12-2026,29-10-2026,Delivered,C6272,Richard Pitts,India,Kansas,Nicolefurt,P313,side,Home,Furniture,Nelson-Martin,5,43319,COD,Female,57,216596
A14363,26-11-2026,23-12-2026,06-10-2026,Delivered,C2203,Jennifer Byrd,India,Michigan,New Warren,P192,party,Fashion,Clothing,Davis and Sons,4,23386,UPI,Female,31,93544
A14364,20-01-2026,03-08-2026,10-10-2026,Delivered,C5107,Roger Chavez,India,Idaho,Moorechester,P816,must,Fashion,Clothing,"Schmitt, Odom and Cole",3,28073,NetBanking,Male,46,84220
A14365,08-11-2026,20-02-2026,06-07-2026,Delivered,C5585,Carrie Glass,India,Utah,Butlerview,P806,trade,Home,Furniture,"Perry, Kim and Jones",4,19690,NetBanking,Male,51,78761
A14366,09-02-2026,17-07-2026,23-04-2026,Delivered,C8082,Deborah Mitchell,India,Alaska,Chadside,P127,image,Fashion,Clothing,"Davis, Reid and Roberts",3,39256,Card,Male,43,117769
A14367,05-02-2026,31-12-2026,06-10-2026,Delivered,C2731,Joshua Robinson,India,Iowa,West Megan,P524,himself,Home,Furniture,"Johnson, Terry and Cruz",2,47661,COD,Female,35,95323
A14368,12-04-2026,09-01-2026,18-03-2026,Delivered,C8904,Tom Gonzalez,India,Kentucky,Loriland,P825,nor,Fashion,Footwear,"Barrett, Russell and Thomas",1,37409,Card,Male,58,37409
A14369,13-11-2026,31-10-2026,04-05-2026,Delivered,C8285,Bruce Smith,India,Vermont,New Danielfurt,P286,first,Electronics,Laptop,"Reynolds, Higgins and Diaz",1,40370,NetBanking,Male,26,40370
A14370,20-01-2026,30-07-2026,21-08-2026,Delivered,C7844,Keith Morris,India,Arizona,South Melissa,P929,firm,Fashion,Footwear,Rodriguez PLC,4,15091,NetBanking,Male,42,60364
A14371,02-10-2026,05-11-2026,16-05-2026,Delivered,C4430,John Flores,India,North Dakota,Catherinefort,P369,never,Fashion,Footwear,"Rodriguez, Stark and Howell",3,29002,Card,Female,63,87006
A14372,20-11-2026,30-04-2026,14-01-2026,Delivered,C8224,Jose Rogers,India,Maine,Lake Deborahport,P571,would,Electronics,Laptop,"Wright, Peterson and Diaz",3,25096,Card,Male,54,75288
A14373,07-08-2026,30-07-2026,14-05-2026,Delivered,C7459,Olivia Ferguson,India,Maryland,Walkerbury,P154,blood,Home,Kitchen,"Williams, Kim and Moore",4,30602,NetBanking,Female,36,122408
A14374,17-06-2026,06-06-2026,09-08-2026,Delivered,C9488,Mrs. Carolyn Reynolds,India,Nebraska,Brownfurt,P870,half,Fashion,Footwear,"Wood, Rodriguez and Hart",4,20188,COD,Female,45,80750
A14375,05-10-2026,18-03-2026,25-09-2026,Delivered,C2926,Jacqueline Moore,India,Indiana,Meganfurt,P310,foot,Electronics,Laptop,Mclaughlin-Patterson,4,12633,NetBanking,Male,29,50530
A14376,25-02-2026,12-01-2026,14-01-2026,Delivered,C9163,Sheila Fletcher,India,New Jersey,Beckerchester,P154,want,Electronics,Mobile,Howard-Davis,5,18966,COD,Female,52,94832
A14377,15-05-2026,24-01-2026,04-02-2026,Delivered,C5456,Morgan Richardson,India,Rhode Island,Port Jennifer,P569,east,Electronics,Laptop,Campbell and Sons,4,42611,NetBanking,Female,40,170444
A14378,04-07-2026,25-04-2026,08-06-2026,Delivered,C5856,Brianna Holmes,India,Illinois,Brewerville,P289,wife,Home,Kitchen,Pennington-Castillo,2,23118,Card,Female,65,46235
A14379,29-08-2026,25-07-2026,30-08-2026,Delivered,C4324,Michael Johnson,India,Ohio,West Debbieland,P976,themselves,Electronics,Mobile,"Haas, Gould and Villanueva",3,17470,UPI,Female,60,52410
A14380,27-02-2026,23-12-2026,12-07-2026,Delivered,C3852,Amber Jackson,India,Iowa,Sarahbury,P479,season,Electronics,Mobile,Nunez LLC,1,34812,Card,Male,19,34812
A14381,12-09-2026,08-09-2026,31-10-2026,Delivered,C5321,Evan Fields,India,Idaho,Cookstad,P739,land,Home,Kitchen,Lane Inc,1,23297,Card,Male,30,23297
A14382,31-08-2026,31-05-2026,20-08-2026,Delivered,C2543,Jamie Peterson,India,Florida,Ramseymouth,P132,economy,Electronics,Mobile,"Stewart, Baker and Jackson",3,8011,COD,Female,65,24033
A14383,11-05-2026,10-10-2026,08-06-2026,Delivered,C6588,Carlos Ayala,India,Connecticut,Williamfort,P123,plan,Electronics,Mobile,"Pitts, Peters and Hudson",5,40377,UPI,Male,61,201887
A14384,11-04-2026,14-10-2026,02-06-2026,Delivered,C8372,Jennifer Marks,India,Iowa,Rhondamouth,P162,particularly,Home,Kitchen,Miller-Owens,4,18758,UPI,Male,42,75033
A14385,06-12-2026,21-07-2026,14-08-2026,Delivered,C3905,Kathleen Ball,India,New York,Parkerborough,P731,bring,Electronics,Accessories,"Henry, Villa and Rice",4,17228,NetBanking,Female,51,68914
A14386,20-11-2026,21-04-2026,05-07-2026,Delivered,C4750,Nathan Friedman,India,Kentucky,New John,P528,former,Home,Furniture,Green and Sons,1,4392,NetBanking,Female,35,4392
A14387,14-11-2026,20-01-2026,22-04-2026,Delivered,C8825,Tracy Walker,India,Indiana,Shannonview,P111,time,Electronics,Laptop,"Callahan, Mahoney and Gardner",5,37337,UPI,Male,40,186686
A14388,17-04-2026,04-06-2026,13-04-2026,Delivered,C5893,Thomas Robinson,India,Virginia,New Teresamouth,P989,war,Home,Kitchen,"Thomas, Bernard and Wilson",3,43792,Card,Female,47,131377
A14389,02-09-2026,22-02-2026,12-09-2026,Delivered,C5819,Jonathan Sanchez,India,North Carolina,North Andrew,P558,management,Home,Kitchen,Watson Ltd,2,43996,Card,Male,22,87993
A14390,25-06-2026,16-10-2026,19-05-2026,Delivered,C8076,David Cobb,India,Tennessee,Serranoside,P288,member,Fashion,Clothing,Jones PLC,5,21146,UPI,Female,21,105729
A14391,08-03-2026,02-08-2026,17-10-2026,Delivered,C9860,Misty Mitchell,India,Virginia,North Allison,P396,you,Home,Furniture,Chung-Anderson,2,17653,Card,Male,36,35305
A14392,27-08-2026,28-05-2026,16-12-2026,Delivered,C5876,Andrew Hicks Jr.,India,Connecticut,Lindaborough,P931,service,Electronics,Mobile,"Green, Lewis and Orr",5,34288,Card,Male,44,171440
A14393,23-12-2026,17-02-2026,01-05-2026,Delivered,C2292,Alexis Jackson,India,Connecticut,Lauraview,P304,phone,Home,Furniture,"Henry, Smith and Odonnell",4,13632,NetBanking,Female,52,54526
A14394,21-06-2026,04-01-2026,23-03-2026,Delivered,C9880,John Cervantes,India,Virginia,Jenningsside,P251,mind,Home,Kitchen,Nguyen Group,5,599,NetBanking,Female,52,2996
A14395,05-02-2026,08-04-2026,01-06-2026,Delivered,C5418,Justin Sullivan,India,Connecticut,South Jennifer,P713,simple,Fashion,Footwear,Walker-Stark,2,19026,Card,Male,43,38053
A14396,30-10-2026,18-01-2026,19-07-2026,Delivered,C7228,Rodney Sanders,India,California,South Kimberlyville,P985,whom,Electronics,Laptop,"Reyes, Bell and Dunn",5,21721,UPI,Female,46,108607
A14397,04-03-2026,22-08-2026,21-02-2026,Delivered,C9276,Sergio Cook DVM,India,Mississippi,South Jamesbury,P207,make,Electronics,Accessories,King and Sons,3,17799,UPI,Female,33,53398
A14398,28-11-2026,12-12-2026,12-03-2026,Delivered,C3997,Ethan Flores,India,South Carolina,East Alexandra,P237,effect,Electronics,Laptop,Hines-Edwards,1,36011,COD,Male,65,36011
A14399,19-03-2026,13-03-2026,27-06-2026,Delivered,C5050,Donald Thompson,India,Oklahoma,New Sarahshire,P422,evening,Home,Furniture,Moore-Gentry,1,43453,Card,Female,62,43453
A14400,09-05-2026,24-04-2026,08-04-2026,Delivered,C3244,Elizabeth French,India,Wisconsin,Zacharyside,P829,pressure,Home,Kitchen,Quinn and Sons,2,45756,NetBanking,Male,58,91513
A14401,04-11-2026,28-06-2026,19-10-2026,Delivered,C4727,Kathleen French,India,Connecticut,Youngchester,P521,gun,Fashion,Footwear,Harrington-Perkins,5,3393,Card,Male,46,16965
A14402,25-07-2026,09-11-2026,26-10-2026,Delivered,C9734,Danielle Lewis,India,Georgia,Gonzalezstad,P899,chair,Home,Kitchen,Morrison-Harris,4,14988,Card,Male,37,59953
A14403,11-06-2026,13-03-2026,08-12-2026,Delivered,C1342,Keith Murphy,India,Montana,New Adam,P229,economy,Electronics,Accessories,Thompson-Stephens,4,15933,COD,Male,35,63732
A14404,17-09-2026,25-04-2026,04-01-2026,Delivered,C9359,James Owen,India,Utah,East Michaelville,P557,history,Home,Kitchen,Tran-Nelson,1,34063,NetBanking,Male,18,34063
A14405,27-11-2026,18-06-2026,16-09-2026,Delivered,C8504,Kevin Brown,India,Montana,Hallland,P561,Mr,Home,Furniture,Rose Group,3,31136,UPI,Female,56,93409
A14406,11-04-2026,02-10-2026,23-08-2026,Delivered,C4278,Sharon Vasquez,India,Kansas,Lake Teresa,P557,interview,Fashion,Footwear,Jackson-Smith,2,8018,Card,Female,26,16037
A14407,16-11-2026,04-07-2026,15-03-2026,Delivered,C7230,Gail Crawford,India,Oklahoma,Richardsonland,P807,media,Electronics,Mobile,Simpson-Kelley,2,18551,NetBanking,Male,26,37102
A14408,01-05-2026,15-04-2026,31-01-2026,Delivered,C1613,Ryan Owens,India,Ohio,Lake Deborah,P223,seek,Electronics,Accessories,Boyd-Roberts,2,43255,COD,Female,64,86510
A14409,03-10-2026,27-09-2026,18-07-2026,Delivered,C3242,Steven Conway,India,South Dakota,South Lisa,P582,when,Home,Furniture,"Curry, Rodriguez and Hunt",3,4175,Card,Male,58,12525
A14410,03-02-2026,02-04-2026,24-06-2026,Delivered,C9457,Denise Anthony,India,Iowa,Richardview,P873,good,Home,Kitchen,Porter Inc,3,38447,NetBanking,Male,57,115340
A14411,11-11-2026,25-04-2026,23-07-2026,Delivered,C2035,Ronald Henry,India,California,New Beth,P356,street,Home,Furniture,Young PLC,5,15488,Card,Female,63,77441
A14412,25-08-2026,25-08-2026,27-07-2026,Delivered,C4131,Aaron Swanson,India,Arkansas,West Williamchester,P789,turn,Fashion,Footwear,"Anderson, Leblanc and Smith",1,19141,Card,Male,26,19141
A14413,23-03-2026,23-08-2026,21-02-2026,Delivered,C9752,Clayton Patterson,India,Michigan,New Bonniebury,P773,too,Home,Kitchen,Jenkins PLC,2,47590,COD,Male,50,95180
A14414,11-05-2026,24-03-2026,16-06-2026,Delivered,C2827,Jessica Tucker,India,Utah,Swansonview,P363,edge,Home,Kitchen,"Cruz, Mcclain and Hernandez",5,25945,COD,Male,41,129726
